,codigoClasse,codigoGrupo,nomeGrupo,nomeClasse,statusClasse,dataHoraAtualizacao,dataCarga
564,7450,74,"MÁQUINAS PARA ESCRITÓRIO, SISTEMAS DE PROCESSAMENTO DE  TEX-TO E FICHÁRIOS DE CLASSIFICAÇÃO VISÍVEL",MÁQUINAS DE GRAVAÇÃO E REPRODUÇÃO DE SOM PARA  USO  EM ESCRITÓRIO,True,2021-10-16 09:17:13.045775,2026-08-08
565,7460,74,"MÁQUINAS PARA ESCRITÓRIO, SISTEMAS DE PROCESSAMENTO DE  TEX-TO E FICHÁRIOS DE CLASSIFICAÇÃO VISÍVEL",ARQUIVOS VISUAIS,True,2021-10-16 09:17:13.045775,2026-08-08
566,7490,74,"MÁQUINAS PARA ESCRITÓRIO, SISTEMAS DE PROCESSAMENTO DE  TEX-TO E FICHÁRIOS DE CLASSIFICAÇÃO VISÍVEL",MÁQUINAS DIVERSAS PARA ESCRITÓRIO,True,2021-10-16 09:17:13.045775,2026-08-08
567,7510,75,UTENSÍLIOS DE ESCRITÓRIO E MATERIAL DE EXPEDIENTE,ARTIGOS PARA ESCRITÓRIO,True,2021-10-16 09:17:13.045775,2026-08-08
568,7520,75,UTENSÍLIOS DE ESCRITÓRIO E MATERIAL DE EXPEDIENTE,ACESSÓRIOS E DISPOSITIVOS PARA ESCRITÓRIO,True,2021-10-16 09:17:13.045775,2026-08-08
569,7530,75,UTENSÍLIOS DE ESCRITÓRIO E MATERIAL DE EXPEDIENTE,FORMULÁRIOS OFICIAIS,True,2021-10-16 09:17:13.045775,2026-08-08
570,7540,75,UTENSÍLIOS DE ESCRITÓRIO E MATERIAL DE EXPEDIENTE,FORMULÁRIOS PADRONIZADOS,True,2021-10-16 09:17:13.045775,2026-08-08
571,7610,76,"LIVROS, MAPAS E OUTRAS PUBLICAÇÕES",LIVROS E FOLHETOS,True,2021-10-16 09:17:13.045775,2026-08-08
572,7630,76,"LIVROS, MAPAS E OUTRAS PUBLICAÇÕES",JORNAIS E PERIÓDICOS,True,2021-10-16 09:17:13.045775,2026-08-08
573,7640,76,"LIVROS, MAPAS E OUTRAS PUBLICAÇÕES","MAPAS, CARTAS E GLOBOS GEOGRÁFICOS",True,2021-10-16 09:17:13.045775,2026-08-08
574,7641,76,"LIVROS, MAPAS E OUTRAS PUBLICAÇÕES","MAPAS AERONÁUTICOS, CARTAS E PRODUTOS GEODÉSICOS",True,2021-10-16 09:17:13.045775,2026-08-08
575,7642,76,"LIVROS, MAPAS E OUTRAS PUBLICAÇÕES","MAPAS HIDROGRÁFICOS, CARTAS E PRODUTOS GEODÉSICOS",True,2021-10-16 09:17:13.045775,2026-08-08
576,7643,76,"LIVROS, MAPAS E OUTRAS PUBLICAÇÕES","MAPAS TOPOGRÁFICOS, CARTAS E PRODUTOS GEODÉSICOS",True,2021-10-16 09:17:13.045775,2026-08-08
577,7644,76,"LIVROS, MAPAS E OUTRAS PUBLICAÇÕES","MAPAS DIGITAIS, CARTAS E PRODUTOS GEODÉSICOS",True,2021-10-16 09:17:13.045775,2026-08-08
578,7650,76,"LIVROS, MAPAS E OUTRAS PUBLICAÇÕES",DESENHOS E ESPECIFICAÇÕES,True,2021-10-16 09:17:13.045775,2026-08-08
579,7660,76,"LIVROS, MAPAS E OUTRAS PUBLICAÇÕES",FOLHAS E LIVROS DE MÚSICA,True,2021-10-16 09:17:13.045775,2026-08-08
580,7670,76,"LIVROS, MAPAS E OUTRAS PUBLICAÇÕES",MICROFILMES REVELADOS,True,2021-10-16 09:17:13.045775,2026-08-08
581,7690,76,"LIVROS, MAPAS E OUTRAS PUBLICAÇÕES",IMPRESSOS DIVERSOS,True,2021-10-16 09:17:13.045775,2026-08-08
582,7710,77,"INSTRUMENTOS MUSICAIS, FONÓGRAFOS E RÁDIOS DOMÉSTICOS",INSTRUMENTOS MUSICAIS,True,2021-10-16 09:17:13.045775,2026-08-08
583,7720,77,"INSTRUMENTOS MUSICAIS, FONÓGRAFOS E RÁDIOS DOMÉSTICOS",PEÇAS E ACESSÓRIOS DE INSTRUMENTOS MUSICAIS,True,2021-10-16 09:17:13.045775,2026-08-08
584,7730,77,"INSTRUMENTOS MUSICAIS, FONÓGRAFOS E RÁDIOS DOMÉSTICOS","FONÓGRAFOS, RÁDIOS E TELEVISORES DE TIPO DOMÉSTICO",True,2021-10-16 09:17:13.045775,2026-08-08
585,7740,77,"INSTRUMENTOS MUSICAIS, FONÓGRAFOS E RÁDIOS DOMÉSTICOS",DISCOS PARA FONÓGRAFO,True,2021-10-16 09:17:13.045775,2026-08-08
586,7810,78,EQUIPAMENTOS PARA RECREAÇÃO E DESPORTOS,EQUIPAMENTO PARA ATLETISMO E DESPORTO,True,2021-10-16 09:17:13.045775,2026-08-08
587,7820,78,EQUIPAMENTOS PARA RECREAÇÃO E DESPORTOS,"JOGOS, BRINQUEDOS E ARTIGOS CORRELATOS COM RODAS",True,2021-10-16 09:17:13.045775,2026-08-08
588,7830,78,EQUIPAMENTOS PARA RECREAÇÃO E DESPORTOS,EQUIPAMENTO PARA GINÁSTICA E RECREAÇÃO,True,2021-10-16 09:17:13.045775,2026-08-08
589,7910,79,EQUIPAMENTOS E MATERIAIS PARA LIMPEZA,ENCERADEIRAS E ASPIRADORES DE PÓ,True,2021-10-16 09:17:13.045775,2026-08-08
590,7920,79,EQUIPAMENTOS E MATERIAIS PARA LIMPEZA,"VASSOURAS, ESCOVAS, RODOS, ESPONJAS E ESFREGÕES",True,2021-10-16 09:17:13.045775,2026-08-08
591,7930,79,EQUIPAMENTOS E MATERIAIS PARA LIMPEZA,COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO,True,2021-10-16 09:17:13.045775,2026-08-08
592,8010,80,"PINCÉIS, TINTAS, VEDANTES E ADESIVOS","TINTAS, VERNIZES E PRODUTOS CORRELATOS",True,2021-10-16 09:17:13.045775,2026-08-08
593,8020,80,"PINCÉIS, TINTAS, VEDANTES E ADESIVOS",PINCEL PARA ARTISTAS E PINTORES,True,2021-10-16 09:17:13.045775,2026-08-08
594,8030,80,"PINCÉIS, TINTAS, VEDANTES E ADESIVOS",COMPOSTOS PRESERVATIVOS E VEDANTES,True,2021-10-16 09:17:13.045775,2026-08-08
595,8040,80,"PINCÉIS, TINTAS, VEDANTES E ADESIVOS",ADESIVOS,True,2021-10-16 09:17:13.045775,2026-08-08
596,8105,81,RECIPIENTES E MATERIAIS PARA ACONDICIONAMENTO E EMBALAGEM,SACOS E BOLSAS,True,2021-10-16 09:17:13.045775,2026-08-08
597,8110,81,RECIPIENTES E MATERIAIS PARA ACONDICIONAMENTO E EMBALAGEM,TAMBORES E LATAS,True,2021-10-16 09:17:13.045775,2026-08-08
598,8115,81,RECIPIENTES E MATERIAIS PARA ACONDICIONAMENTO E EMBALAGEM,"CAIXAS, CAIXOTES E ENGRADADOS",True,2021-10-16 09:17:13.045775,2026-08-08
599,8120,81,RECIPIENTES E MATERIAIS PARA ACONDICIONAMENTO E EMBALAGEM,CILINDROS COMERCIAIS E INDUSTRIAIS PARA GASES,True,2021-10-16 09:17:13.045775,2026-08-08
600,8125,81,RECIPIENTES E MATERIAIS PARA ACONDICIONAMENTO E EMBALAGEM,GARRAFAS E JARROS,True,2021-10-16 09:17:13.045775,2026-08-08
601,8130,81,RECIPIENTES E MATERIAIS PARA ACONDICIONAMENTO E EMBALAGEM,CARRETÉIS E BOBINAS,True,2021-10-16 09:17:13.045775,2026-08-08
602,8135,81,RECIPIENTES E MATERIAIS PARA ACONDICIONAMENTO E EMBALAGEM,MATERIAIS A GRANEL PARA ACONDICIONAMENTO E EMBALAGEM,True,2021-10-16 09:17:13.045775,2026-08-08
603,8140,81,RECIPIENTES E MATERIAIS PARA ACONDICIONAMENTO E EMBALAGEM,"CAIXAS, RECIPIENTES E EMBALAGENS  ESPECIAIS  PARA ARMAMENTO NUCLEAR E MUNIÇÃO",True,2021-10-16 09:17:13.045775,2026-08-08
604,8145,81,RECIPIENTES E MATERIAIS PARA ACONDICIONAMENTO E EMBALAGEM,RECIPIENTES ESPECIALIZADOS PARA TRANSPORTE E ARMAZENAGEM,True,2021-10-16 09:17:13.045775,2026-08-08
605,8305,83,"TECIDOS, COUROS, PELES, AVIAMENTOS, BARRACAS E BANDEIRAS",TECIDOS,True,2021-10-16 09:17:13.045775,2026-08-08
606,8310,83,"TECIDOS, COUROS, PELES, AVIAMENTOS, BARRACAS E BANDEIRAS",FIOS E LINHAS,True,2021-10-16 09:17:13.045775,2026-08-08
607,8315,83,"TECIDOS, COUROS, PELES, AVIAMENTOS, BARRACAS E BANDEIRAS",MIUDEZAS E AVIAMENTOS PARA COSTURA,True,2021-10-16 09:17:13.045775,2026-08-08
608,8320,83,"TECIDOS, COUROS, PELES, AVIAMENTOS, BARRACAS E BANDEIRAS",MATERIAIS PARA ESTOFAMENTO E ACOLCHOAMENTO,True,2021-10-16 09:17:13.045775,2026-08-08
609,8325,83,"TECIDOS, COUROS, PELES, AVIAMENTOS, BARRACAS E BANDEIRAS",PELES,True,2021-10-16 09:17:13.045775,2026-08-08
610,8330,83,"TECIDOS, COUROS, PELES, AVIAMENTOS, BARRACAS E BANDEIRAS",COUROS,True,2021-10-16 09:17:13.045775,2026-08-08
611,8335,83,"TECIDOS, COUROS, PELES, AVIAMENTOS, BARRACAS E BANDEIRAS",MATERIAIS PARA CALÇADOS,True,2021-10-16 09:17:13.045775,2026-08-08
612,8340,83,"TECIDOS, COUROS, PELES, AVIAMENTOS, BARRACAS E BANDEIRAS",BARRACAS E ENCERADOS,True,2021-10-16 09:17:13.045775,2026-08-08
613,8345,83,"TECIDOS, COUROS, PELES, AVIAMENTOS, BARRACAS E BANDEIRAS","BANDEIRAS, FLAMULAS E PAVILHOES",True,2021-10-16 09:17:13.045775,2026-08-08
614,8405,84,"VESTUÁRIOS, EQUIPAMENTOS INDIVIDUAIS E INSÍGNIAS",VESTUÁRIO EXTERNO MASCULINO,True,2021-10-16 09:17:13.045775,2026-08-08
615,8410,84,"VESTUÁRIOS, EQUIPAMENTOS INDIVIDUAIS E INSÍGNIAS",VESTUÁRIO EXTERNO FEMININO,True,2021-10-16 09:17:13.045775,2026-08-08
616,8415,84,"VESTUÁRIOS, EQUIPAMENTOS INDIVIDUAIS E INSÍGNIAS",VESTUÁRIO PARA FINS ESPECIAIS,True,2021-10-16 09:17:13.045775,2026-08-08
617,8420,84,"VESTUÁRIOS, EQUIPAMENTOS INDIVIDUAIS E INSÍGNIAS","ROUPAS ÍNTIMAS E PARA DORMIR, MASCULINAS",True,2021-10-16 09:17:13.045775,2026-08-08
618,8425,84,"VESTUÁRIOS, EQUIPAMENTOS INDIVIDUAIS E INSÍGNIAS","ROUPAS ÍNTIMAS E PARA DORMIR, FEMININAS",True,2021-10-16 09:17:13.045775,2026-08-08
619,8430,84,"VESTUÁRIOS, EQUIPAMENTOS INDIVIDUAIS E INSÍGNIAS",CALÇADOS MASCULINOS,True,2021-10-16 09:17:13.045775,2026-08-08
620,8435,84,"VESTUÁRIOS, EQUIPAMENTOS INDIVIDUAIS E INSÍGNIAS",CALÇADOS FEMININOS,True,2021-10-16 09:17:13.045775,2026-08-08
621,8440,84,"VESTUÁRIOS, EQUIPAMENTOS INDIVIDUAIS E INSÍGNIAS","MEIAS, LUVAS E OUTROS COMPLEMENTOS DO VESTUARIO MASCULINO",True,2021-10-16 09:17:13.045775,2026-08-08
622,8445,84,"VESTUÁRIOS, EQUIPAMENTOS INDIVIDUAIS E INSÍGNIAS","MEIAS, LUVAS E OUTROS COMPLEMENTOS DO VESTUÁRIO FEMININO",True,2021-10-16 09:17:13.045775,2026-08-08
623,8450,84,"VESTUÁRIOS, EQUIPAMENTOS INDIVIDUAIS E INSÍGNIAS",VESTUÁRIO INFANTO-JUVENIL E COMPLEMENTOS,True,2021-10-16 09:17:13.045775,2026-08-08
624,8455,84,"VESTUÁRIOS, EQUIPAMENTOS INDIVIDUAIS E INSÍGNIAS",DISTINTIVOS E INSÍGNIAS,True,2021-10-16 09:17:13.045775,2026-08-08
625,8460,84,"VESTUÁRIOS, EQUIPAMENTOS INDIVIDUAIS E INSÍGNIAS",BAGAGENS,True,2021-10-16 09:17:13.045775,2026-08-08
626,8465,84,"VESTUÁRIOS, EQUIPAMENTOS INDIVIDUAIS E INSÍGNIAS",EQUIPAMENTOS INDIVIDUAIS,True,2021-10-16 09:17:13.045775,2026-08-08
627,8470,84,"VESTUÁRIOS, EQUIPAMENTOS INDIVIDUAIS E INSÍGNIAS",ROUPAS DE PROTEÇÃO CONTRA PROJÉTEIS,True,2021-10-16 09:17:13.045775,2026-08-08
628,8475,84,"VESTUÁRIOS, EQUIPAMENTOS INDIVIDUAIS E INSÍGNIAS",VESTUÁRIO ESPECIALIZADO PARA VÔO E ACESSÓRIOS,True,2021-10-16 09:17:13.045775,2026-08-08
629,8510,85,ARTIGOS DE HIGIENE,"PERFUMES, ARTIGOS PARA TOALETE E TOUCADOR",True,2021-10-16 09:17:13.045775,2026-08-08
630,8520,85,ARTIGOS DE HIGIENE,"SABONETES, ARTIGOS PARA BARBEAR E DENTIFRÍCIOS",True,2021-10-16 09:17:13.045775,2026-08-08
631,8530,85,ARTIGOS DE HIGIENE,ARTIGOS PARA HIGIENE PESSOAL,True,2021-10-16 09:17:13.045775,2026-08-08
632,8540,85,ARTIGOS DE HIGIENE,ARTIGOS DE PAPEL PARA HIGIENE,True,2021-10-16 09:17:13.045775,2026-08-08
633,8710,87,SUPRIMENTOS AGRÍCOLAS,FORRAGENS E ALIMENTOS,True,2021-10-16 09:17:13.045775,2026-08-08
634,8720,87,SUPRIMENTOS AGRÍCOLAS,FERTILIZANTES,True,2021-10-16 09:17:13.045775,2026-08-08
635,8730,87,SUPRIMENTOS AGRÍCOLAS,SEMENTES E MUDAS DE PLANTAS,True,2021-10-16 09:17:13.045775,2026-08-08
636,8810,88,ANIMAIS VIVOS,"ANIMAIS VIVOS, CRIADOS PARA ALIMENTAÇÃO",True,2021-10-16 09:17:13.045775,2026-08-08
637,8820,88,ANIMAIS VIVOS,"ANIMAIS VIVOS, NÃO CRIADOS PARA ALIMENTAÇÃO",True,2021-10-16 09:17:13.045775,2026-08-08
638,8905,89,SUBSISTÊNCIA,"CARNES, AVES E PEIXES",True,2021-10-16 09:17:13.045775,2026-08-08
639,8910,89,SUBSISTÊNCIA,OVOS E LATICÍNIOS,True,2021-10-16 09:17:13.045775,2026-08-08
640,8915,89,SUBSISTÊNCIA,"FRUTAS, VERDURAS E LEGUMES",True,2021-10-16 09:17:13.045775,2026-08-08
641,8920,89,SUBSISTÊNCIA,PRODUTOS DE PANIFICAÇÃO E CEREAIS,True,2021-10-16 09:17:13.045775,2026-08-08
642,8925,89,SUBSISTÊNCIA,"AÇÚCAR, CONFEITOS, CASTANHAS, NOZES E SIMILARES",True,2021-10-16 09:17:13.045775,2026-08-08
643,8930,89,SUBSISTÊNCIA,"GELEIAS, CONSERVAS E GELATINAS",True,2021-10-16 09:17:13.045775,2026-08-08
644,8935,89,SUBSISTÊNCIA,SOPAS E CALDOS,True,2021-10-16 09:17:13.045775,2026-08-08
645,8940,89,SUBSISTÊNCIA,ALIMENTOS ESPECIAIS DIETÉTICOS E PREPARADOS ALIMENTÍCIOS,True,2021-10-16 09:17:13.045775,2026-08-08
646,8945,89,SUBSISTÊNCIA,ÓLEOS E GORDURAS COMESTÍVEIS,True,2021-10-16 09:17:13.045775,2026-08-08
647,8950,89,SUBSISTÊNCIA,CONDIMENTOS E PRODUTOS CORRELATOS,True,2021-10-16 09:17:13.045775,2026-08-08
648,8955,89,SUBSISTÊNCIA,"CAFÉ, CHÁ E CHOCOLATE",True,2021-10-16 09:17:13.045775,2026-08-08
649,8960,89,SUBSISTÊNCIA,BEBIDAS NÃO ALCOÓLICAS,True,2021-10-16 09:17:13.045775,2026-08-08
650,8965,89,SUBSISTÊNCIA,BEBIDAS ALCOÓLICAS,True,2021-10-16 09:17:13.045775,2026-08-08
651,8970,89,SUBSISTÊNCIA,RAÇÕES EMBALADAS,True,2021-10-16 09:17:13.045775,2026-08-08
652,8975,89,SUBSISTÊNCIA,PRODUTOS DE TABACO,True,2021-10-16 09:17:13.045775,2026-08-08
653,9110,91,"COMBUSTÍVEIS, LUBRIFICANTES, ÓLEOS E CERAS",COMBUSTÍVEIS SÓLIDOS,True,2021-10-16 09:17:13.045775,2026-08-08
654,9130,91,"COMBUSTÍVEIS, LUBRIFICANTES, ÓLEOS E CERAS",COMBUSTÍVEIS E PROPELENTES LÍQUIDOS À BASE DE PETRÓLEO,True,2021-10-16 09:17:13.045775,2026-08-08
655,9135,91,"COMBUSTÍVEIS, LUBRIFICANTES, ÓLEOS E CERAS",COMBUSTÍVEIS PROPELENTES LÍQUIDOS E OXIDANTES Á BASE QUÍMICA,True,2021-10-16 09:17:13.045775,2026-08-08
656,9140,91,"COMBUSTÍVEIS, LUBRIFICANTES, ÓLEOS E CERAS",ÓLEOS COMBUSTÍVEIS,True,2021-10-16 09:17:13.045775,2026-08-08
657,9150,91,"COMBUSTÍVEIS, LUBRIFICANTES, ÓLEOS E CERAS","ÓLEOS E GRAXAS PARA CORTE, LUBRIFICAÇÃO E SISTEMAS  HIDRÁULICOS",True,2021-10-16 09:17:13.045775,2026-08-08
658,9160,91,"COMBUSTÍVEIS, LUBRIFICANTES, ÓLEOS E CERAS","CERAS, ÓLEOS E GORDURAS DIVERSOS",True,2021-10-16 09:17:13.045775,2026-08-08
659,9310,93,"MATERIAIS MANUFATURADOS, NÃO METÁLICOS",PAPÉIS E PAPELÕES,True,2021-10-16 09:17:13.045775,2026-08-08
660,9320,93,"MATERIAIS MANUFATURADOS, NÃO METÁLICOS",ARTIGOS DE BORRACHA,True,2021-10-16 09:17:13.045775,2026-08-08
661,9330,93,"MATERIAIS MANUFATURADOS, NÃO METÁLICOS",ARTIGOS DE PLÁSTICO,True,2021-10-16 09:17:13.045775,2026-08-08
662,9340,93,"MATERIAIS MANUFATURADOS, NÃO METÁLICOS",ARTIGOS DE VIDRO,True,2021-10-16 09:17:13.045775,2026-08-08
663,9350,93,"MATERIAIS MANUFATURADOS, NÃO METÁLICOS",MATERIAIS REFRATÁRIOS E DE ACABAMENTO SUPERFICIAL CONTRA  FOGO,True,2021-10-16 09:17:13.045775,2026-08-08
664,9390,93,"MATERIAIS MANUFATURADOS, NÃO METÁLICOS",PRODUTOS DIVERSOS NÃO METÁLICOS,True,2021-10-16 09:17:13.045775,2026-08-08
665,9410,94,MATÉRIAS-PRIMAS NAO METÁLICAS,MATÉRIAS-PRIMAS DE ORIGEM VEGETAL,True,2021-10-16 09:17:13.045775,2026-08-08
666,9420,94,MATÉRIAS-PRIMAS NAO METÁLICAS,"FIBRAS VEGETAIS, ANIMAIS E SINTÉTICAS",True,2021-10-16 09:17:13.045775,2026-08-08
667,9430,94,MATÉRIAS-PRIMAS NAO METÁLICAS,"MATÉRIAS-PRIMAS DIVERSAS DE ORIGEM ANIMAL, NÃO COMESTÍVEIS",True,2021-10-16 09:17:13.045775,2026-08-08
668,9440,94,MATÉRIAS-PRIMAS NAO METÁLICAS,"MATÉRIAS-PRIMAS DIVERSAS, FLORESTAIS E AGRÍCOLAS",True,2021-10-16 09:17:13.045775,2026-08-08
669,9450,94,MATÉRIAS-PRIMAS NAO METÁLICAS,"RESÍDUOS NAO METÁLICOS, EXCETO OS TÊXTEIS",True,2021-10-16 09:17:13.045775,2026-08-08
670,9505,95,"BARRAS, CHAPAS E PERFILADOS METÁLICOS","ARAMES DE FERRO E DE AÇO, NÃO UTILIZÁVEIS EM ELETRICIDADE",True,2021-10-16 09:17:13.045775,2026-08-08
671,9510,95,"BARRAS, CHAPAS E PERFILADOS METÁLICOS",BARRAS E VERGALHÕES DE FERRO E DE AÇO,True,2021-10-16 09:17:13.045775,2026-08-08
672,9515,95,"BARRAS, CHAPAS E PERFILADOS METÁLICOS","PLACAS, CHAPAS, FITAS E LAMINADOS FINOS DE FERRO E DE AÇO",True,2021-10-16 09:17:13.045775,2026-08-08
673,9520,95,"BARRAS, CHAPAS E PERFILADOS METÁLICOS",PERFIS ESTRUTURAIS DE FERRO E AÇO,True,2021-10-16 09:17:13.045775,2026-08-08
674,9525,95,"BARRAS, CHAPAS E PERFILADOS METÁLICOS","ARAMES DE METAL NÃO FERROSO, NÃO UTILIZÁVEIS EM ELETRICIDADE",True,2021-10-16 09:17:13.045775,2026-08-08
675,9530,95,"BARRAS, CHAPAS E PERFILADOS METÁLICOS",BARRAS E VERGALHÕES DE METAIS NÃO FERROSOS,True,2021-10-16 09:17:13.045775,2026-08-08
676,9535,95,"BARRAS, CHAPAS E PERFILADOS METÁLICOS","PLACAS, CHAPAS, FITAS E LAMINADOS FINOS DE METAIS NÃO  FERROSOS",True,2021-10-16 09:17:13.045775,2026-08-08
677,9540,95,"BARRAS, CHAPAS E PERFILADOS METÁLICOS",PERFIS ESTRUTURAIS DE METAIS NÃO FERROSOS,True,2021-10-16 09:17:13.045775,2026-08-08
678,9545,95,"BARRAS, CHAPAS E PERFILADOS METÁLICOS","PLACAS, CHAPAS, FITAS E LAMINADOS FINOS DE METAIS PRECIOSOS",True,2021-10-16 09:17:13.045775,2026-08-08
679,9610,96,"MINÉRIOS, MINERAIS E SEUS PRODUTOS PRIMÁRIOS",MINÉRIOS,True,2021-10-16 09:17:13.045775,2026-08-08
680,9620,96,"MINÉRIOS, MINERAIS E SEUS PRODUTOS PRIMÁRIOS",MINERAIS NATURAIS E SINTÉTICOS,True,2021-10-16 09:17:13.045775,2026-08-08
681,9630,96,"MINÉRIOS, MINERAIS E SEUS PRODUTOS PRIMÁRIOS",ADITIVOS METÁLICOS E LIGAS BÁSICAS,True,2021-10-16 09:17:13.045775,2026-08-08
682,9640,96,"MINÉRIOS, MINERAIS E SEUS PRODUTOS PRIMÁRIOS",PRODUTOS SEMI-ACABADOS E PRODUTOS PRIMÁRIOS DE  FERRO  E DE AÇO,True,2021-10-16 09:17:13.045775,2026-08-08
683,9650,96,"MINÉRIOS, MINERAIS E SEUS PRODUTOS PRIMÁRIOS",REFINADOS E PRODUTOS SEMI-ACABADOS DE  METAIS  BÁSICOS  NÃO FERROSOS,True,2021-10-16 09:17:13.045775,2026-08-08
684,9660,96,"MINÉRIOS, MINERAIS E SEUS PRODUTOS PRIMÁRIOS",METAIS PRECIOSOS EM SUAS FORMAS PRIMÁRIAS,True,2021-10-16 09:17:13.045775,2026-08-08
685,9670,96,"MINÉRIOS, MINERAIS E SEUS PRODUTOS PRIMÁRIOS",SUCATA DE FERRO E DE AÇO,True,2021-10-16 09:17:13.045775,2026-08-08
686,9680,96,"MINÉRIOS, MINERAIS E SEUS PRODUTOS PRIMÁRIOS",SUCATA DE METAIS NÃO FERROSOS,True,2021-10-16 09:17:13.045775,2026-08-08
687,9905,99,DIVERSOS,"CARTAZES, MOSTRUÁRIOS E PLACAS DE IDENTIFICAÇÃO",True,2021-10-16 09:17:13.045775,2026-08-08
688,9910,99,DIVERSOS,ARTIGOS DE JOALHERIA,True,2021-10-16 09:17:13.045775,2026-08-08
689,9915,99,DIVERSOS,ARTIGOS PARA COLECIONADORES E/OU HISTÓRICOS,True,2021-10-16 09:17:13.045775,2026-08-08
690,9920,99,DIVERSOS,ARTIGOS PARA FUMANTES,True,2021-10-16 09:17:13.045775,2026-08-08
691,9925,99,DIVERSOS,EQUIPAMENTOS E ARTIGOS RELIGIOSOS,True,2021-10-16 09:17:13.045775,2026-08-08
692,9930,99,DIVERSOS,EQUIPAMENTOS E ARTIGOS MORTUÁRIOS E DE CEMITÉRIO,True,2021-10-16 09:17:13.045775,2026-08-08
693,9998,99,DIVERSOS,SERVICO,True,2021-10-16 09:17:13.045775,2026-08-08
694,9999,99,DIVERSOS,ITENS DIVERSOS,True,2021-10-16 09:17:13.045775,2026-08-08
695,9997,99,DIVERSOS,PEDIDOS DE CATALOGAÇÃO DO ESTADO DE SÃO PAULO - PARA USO EXCLUSIVO DO ESTADO DE SÃO PAULO,True,2024-04-17 02:59:59.565708,2026-08-08
696,1365,13,MUNIÇÕES E EXPLOSIVOS,PRODUTOS QUIMICOS DE USO MILITAR,True,2021-10-16 09:17:13.045775,2026-08-08
697,3440,34,MAQUINAS PARA TRABALHO EM METAIS,MATERIAIS E EQUIPAMENTOS PARA FUNDICAO,False,2021-10-16 09:17:13.045775,2026-08-08
698,3760,37,MÁQUINAS E EQUIPAMENTOS AGRÍCOLAS,VEICULOS DE TRACAO ANIMAL E REBOQUES PARA USO AGRICOLA,False,2021-10-16 09:17:13.045775,2026-08-08
699,6034,60,"MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS",MODULADORES E DEMODULADORES DE FIBRA OTICA,True,2021-10-16 09:17:13.045775,2026-08-08
700,6440,64,"MEDICAMENTOS, DROGAS E PRODUTOS BIOLOGICOS",MEDICAMENTOS PARA IMUNOTERAPIA E ALERGIA,False,2021-10-16 09:17:13.045775,2026-08-08
701,6475,64,"MEDICAMENTOS, DROGAS E PRODUTOS BIOLOGICOS",PRODUTOS QUIMICOS,False,2021-10-16 09:17:13.045775,2026-08-08
702,6555,65,"EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁRIO",JOGOS E CONJUNTOS MEDICOS,False,2021-10-16 09:17:13.045775,2026-08-08
703,7005,70,"INFORMÁTICA - EQUIPAMENTOS,  PEÇAS, ACESSÓRIOS E SUPRIMENTOSDE TIC",EQUIPAMENTOS DE ENTRADA E SAIDA DE DADOS,False,2021-10-16 09:17:13.045775,2026-08-08
704,7015,70,"INFORMÁTICA - EQUIPAMENTOS,  PEÇAS, ACESSÓRIOS E SUPRIMENTOSDE TIC",EQUIPAMENTOS DE APOIO,False,2021-10-16 09:17:13.045775,2026-08-08
705,7425,74,"MÁQUINAS PARA ESCRITÓRIO, SISTEMAS DE PROCESSAMENTO DE  TEX-TO E FICHÁRIOS DE CLASSIFICAÇÃO VISÍVEL",MAQUINAS DE FOTOCOPIAS,False,2021-10-16 09:17:13.045775,2026-08-08
706,7120,71,MOBILIÁRIOS,ESTANTES E ARMACOES PARA ALMOXARIFADOS,False,2021-10-16 09:17:13.045775,2026-08-08
707,7432,74,"MÁQUINAS PARA ESCRITÓRIO, SISTEMAS DE PROCESSAMENTO DE  TEX-TO E FICHÁRIOS DE CLASSIFICAÇÃO VISÍVEL",MAQUINAS DE REPROGRAFIA,False,2021-10-16 09:17:13.045775,2026-08-08
708,2315,23,VEíCULOS,VEICULOS DE SERVICOS ESPECIAIS,False,2021-10-16 09:17:13.045775,2026-08-08
709,6040,60,"MATERIAIS, COMPONENTES, CONJUNTOS E ACESSÓRIOS DE FIBRAS  Ó-TICAS",SENSORES DE FIBRA OTICA,False,2021-10-16 09:17:13.045775,2026-08-08
710,6460,64,"MEDICAMENTOS, DROGAS E PRODUTOS BIOLOGICOS",MEDICAMENTOS PARA AGENTES DIAGNOSTICOS,False,2021-10-16 09:17:13.045775,2026-08-08
